counterexample_id,counterexample_type,weakened_assumption,related_witness_id,n,p,q,k,total_budget,stack_rank,amount_signature,local_exact_all,invariant_exact,agreement_exact,cid,free_threshold,library_defect,library_rank_gain,restricted_found,restricted_rows,status,failure_boundary,notes
pc_13,descriptor_only_failure,amount_only_descriptor_classification,pw_122;pw_123,8,2,1,4,8,5,n8|p2|q1|k4|b8,1,0,0,5.848790955830172,1,0,8,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_14,descriptor_only_failure,amount_only_descriptor_classification,pw_126;pw_127,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,6.45661641865441,1,0,8,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_15,descriptor_only_failure,amount_only_descriptor_classification,pw_130;pw_131,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,6.202148070950487,1,0,8,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_16,descriptor_only_failure,amount_only_descriptor_classification,pw_134;pw_135,6,2,1,4,8,5,n6|p2|q1|k4|b8,1,0,0,4.544189147128165,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_17,descriptor_only_failure,amount_only_descriptor_classification,pw_138;pw_139,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,5.008834613298892,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_18,descriptor_only_failure,amount_only_descriptor_classification,pw_142;pw_143,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,4.172220857007974,1,0,7,1,1,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_19,descriptor_only_failure,amount_only_descriptor_classification,pw_146;pw_147,8,2,1,4,8,5,n8|p2|q1|k4|b8,1,0,0,6.225964047189022,1,0,8,1,1,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_20,descriptor_only_failure,amount_only_descriptor_classification,pw_150;pw_151,6,2,1,4,8,5,n6|p2|q1|k4|b8,1,0,0,3.7542443824109393,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_21,descriptor_only_failure,amount_only_descriptor_classification,pw_154;pw_155,7,2,1,2,4,3,n7|p2|q1|k2|b4,1,0,0,3.719256083986983,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_22,descriptor_only_failure,amount_only_descriptor_classification,pw_158;pw_159,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,2.1358569114874446,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_23,descriptor_only_failure,amount_only_descriptor_classification,pw_162;pw_163,6,2,1,2,4,3,n6|p2|q1|k2|b4,1,0,0,1.7992266640639567,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_24,descriptor_only_failure,amount_only_descriptor_classification,pw_166;pw_167,8,2,1,3,6,4,n8|p2|q1|k3|b6,1,0,0,3.6734040124392853,1,0,7,1,1,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_25,descriptor_only_failure,amount_only_descriptor_classification,pw_170;pw_171,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,3.7318286270388445,1,0,7,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_26,descriptor_only_failure,amount_only_descriptor_classification,pw_174;pw_175,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,2.9288770937055526,1,0,7,1,1,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_27,descriptor_only_failure,amount_only_descriptor_classification,pw_178;pw_179,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,4.148171368460424,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_28,descriptor_only_failure,amount_only_descriptor_classification,pw_182;pw_183,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,5.928605355580942,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_29,descriptor_only_failure,amount_only_descriptor_classification,pw_186;pw_187,6,2,1,2,4,3,n6|p2|q1|k2|b4,1,0,0,6.431750655931759,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_30,descriptor_only_failure,amount_only_descriptor_classification,pw_190;pw_191,7,2,1,4,8,5,n7|p2|q1|k4|b8,1,0,0,4.611115375236571,1,0,7,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_31,descriptor_only_failure,amount_only_descriptor_classification,pw_194;pw_195,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,3.4172812461441566,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_32,descriptor_only_failure,amount_only_descriptor_classification,pw_198;pw_199,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,4.440976090464219,1,0,7,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_33,descriptor_only_failure,amount_only_descriptor_classification,pw_202;pw_203,6,2,1,4,8,5,n6|p2|q1|k4|b8,1,0,0,5.281855632734709,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_34,descriptor_only_failure,amount_only_descriptor_classification,pw_206;pw_207,8,2,1,4,8,5,n8|p2|q1|k4|b8,1,0,0,5.770849671170569,1,0,8,1,1,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_35,descriptor_only_failure,amount_only_descriptor_classification,pw_210;pw_211,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,5.561412367883669,1,0,8,1,1,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_36,descriptor_only_failure,amount_only_descriptor_classification,pw_214;pw_215,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,7.502788718019259,1,0,8,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_37,descriptor_only_failure,amount_only_descriptor_classification,pw_218;pw_219,8,2,1,3,6,4,n8|p2|q1|k3|b6,1,0,0,6.02873553196592,1,0,7,1,1,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_38,descriptor_only_failure,amount_only_descriptor_classification,pw_222;pw_223,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,4.87290245400614,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_39,descriptor_only_failure,amount_only_descriptor_classification,pw_226;pw_227,6,2,1,4,8,5,n6|p2|q1|k4|b8,1,0,0,4.832289132809351,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_40,descriptor_only_failure,amount_only_descriptor_classification,pw_230;pw_231,9,2,1,3,6,4,n9|p2|q1|k3|b6,1,0,0,4.767433516449009,1,0,7,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_41,descriptor_only_failure,amount_only_descriptor_classification,pw_234;pw_235,7,2,1,3,6,4,n7|p2|q1|k3|b6,1,0,0,4.269770828123428,1,0,7,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_42,descriptor_only_failure,amount_only_descriptor_classification,pw_238;pw_239,9,2,1,4,8,5,n9|p2|q1|k4|b8,1,0,0,7.1913450599420985,1,0,8,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_43,descriptor_only_failure,amount_only_descriptor_classification,pw_242;pw_243,6,2,1,3,6,4,n6|p2|q1|k3|b6,1,0,0,4.528357286305271,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_44,descriptor_only_failure,amount_only_descriptor_classification,pw_246;pw_247,6,2,1,2,4,3,n6|p2|q1|k2|b4,1,0,0,3.082383625585833,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,same amount signature opposite invariant verdict,descriptor+compatibility lift needed
pc_45,model_mismatch_failure,target_model_consistency,,6,2,1,3,6,2,n6|p2|q1|k3|b6,0,0,0,5.276491236927349,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_46,model_mismatch_failure,target_model_consistency,,9,2,1,2,4,2,n9|p2|q1|k2|b4,0,0,0,4.745563659813154,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_47,model_mismatch_failure,target_model_consistency,,9,2,1,3,6,2,n9|p2|q1|k3|b6,0,0,0,5.484432453925579,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_48,model_mismatch_failure,target_model_consistency,,7,2,1,3,6,2,n7|p2|q1|k3|b6,0,0,0,5.287943182016455,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_49,model_mismatch_failure,target_model_consistency,,9,2,1,3,6,2,n9|p2|q1|k3|b6,0,0,0,4.191097964048265,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_50,model_mismatch_failure,target_model_consistency,,6,2,1,3,6,2,n6|p2|q1|k3|b6,0,0,0,5.820021334646919,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_51,model_mismatch_failure,target_model_consistency,,6,2,1,2,4,2,n6|p2|q1|k2|b4,0,0,0,2.4429862501008506,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_52,model_mismatch_failure,target_model_consistency,,6,2,1,4,8,2,n6|p2|q1|k4|b8,0,0,0,4.107889407177936,1,0,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_53,model_mismatch_failure,target_model_consistency,,9,2,1,3,6,2,n9|p2|q1|k3|b6,0,0,0,5.038263445298679,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_54,model_mismatch_failure,target_model_consistency,,7,2,1,4,8,2,n7|p2|q1|k4|b8,0,0,0,3.956008088970496,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_55,model_mismatch_failure,target_model_consistency,,9,2,1,3,6,2,n9|p2|q1|k3|b6,0,0,0,6.195377051024802,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_56,model_mismatch_failure,target_model_consistency,,7,2,1,3,6,2,n7|p2|q1|k3|b6,0,0,0,4.6687403052843015,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_57,model_mismatch_failure,target_model_consistency,,8,2,1,4,8,2,n8|p2|q1|k4|b8,0,0,0,2.935355889733947,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_58,model_mismatch_failure,target_model_consistency,,8,2,1,3,6,2,n8|p2|q1|k3|b6,0,0,0,5.267390129182206,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_59,model_mismatch_failure,target_model_consistency,,6,2,1,3,6,2,n6|p2|q1|k3|b6,0,0,0,5.181640434298914,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_60,model_mismatch_failure,target_model_consistency,,8,2,1,4,8,2,n8|p2|q1|k4|b8,0,0,0,5.496764375944376,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_61,model_mismatch_failure,target_model_consistency,,9,2,1,3,6,2,n9|p2|q1|k3|b6,0,0,0,3.014649448689233,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_62,model_mismatch_failure,target_model_consistency,,9,2,1,4,8,2,n9|p2|q1|k4|b8,0,0,0,4.2338011344546524,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_63,model_mismatch_failure,target_model_consistency,,6,2,1,4,8,2,n6|p2|q1|k4|b8,0,0,0,2.229999939237059,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_64,model_mismatch_failure,target_model_consistency,,6,2,1,2,4,2,n6|p2|q1|k2|b4,0,0,0,3.722194209029095,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_65,model_mismatch_failure,target_model_consistency,,9,2,1,4,8,2,n9|p2|q1|k4|b8,0,0,0,4.438795483245494,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_66,model_mismatch_failure,target_model_consistency,,9,2,1,4,8,2,n9|p2|q1|k4|b8,0,0,0,3.7090102125441438,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_67,model_mismatch_failure,target_model_consistency,,7,2,1,2,4,2,n7|p2|q1|k2|b4,0,0,0,4.137971364998054,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_68,model_mismatch_failure,target_model_consistency,,9,2,1,2,4,2,n9|p2|q1|k2|b4,0,0,0,4.476283680526425,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_69,model_mismatch_failure,target_model_consistency,,8,2,1,2,4,2,n8|p2|q1|k2|b4,0,0,0,5.4860984556049885,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_70,model_mismatch_failure,target_model_consistency,,9,2,1,3,6,2,n9|p2|q1|k3|b6,0,0,0,3.1415552469070738,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_71,model_mismatch_failure,target_model_consistency,,8,2,1,4,8,2,n8|p2|q1|k4|b8,0,0,0,5.630777301709108,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_72,model_mismatch_failure,target_model_consistency,,7,2,1,2,4,2,n7|p2|q1|k2|b4,0,0,0,2.6303292713026827,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_73,model_mismatch_failure,target_model_consistency,,9,2,1,3,6,2,n9|p2|q1|k3|b6,0,0,0,6.527571937734494,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_74,model_mismatch_failure,target_model_consistency,,9,2,1,4,8,2,n9|p2|q1|k4|b8,0,0,0,5.2557772922611905,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_75,model_mismatch_failure,target_model_consistency,,8,2,1,2,4,2,n8|p2|q1|k2|b4,0,0,0,3.9853416386652,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_76,model_mismatch_failure,target_model_consistency,,9,2,1,2,4,2,n9|p2|q1|k2|b4,0,0,0,3.6519137113364417,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_77,model_mismatch_failure,target_model_consistency,,6,2,1,2,4,2,n6|p2|q1|k2|b4,0,0,0,4.517475283649998,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_78,model_mismatch_failure,target_model_consistency,,9,2,1,2,4,2,n9|p2|q1|k2|b4,0,0,0,2.8961905087696236,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_79,model_mismatch_failure,target_model_consistency,,9,2,1,3,6,2,n9|p2|q1|k3|b6,0,0,0,4.236088342379611,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_80,model_mismatch_failure,target_model_consistency,,6,2,1,4,8,2,n6|p2|q1|k4|b8,0,0,0,3.6992175559590694,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_81,model_mismatch_failure,target_model_consistency,,6,2,1,2,4,2,n6|p2|q1|k2|b4,0,0,0,5.464739482272522,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_82,model_mismatch_failure,target_model_consistency,,8,2,1,4,8,2,n8|p2|q1|k4|b8,0,0,0,2.514068300402186,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_83,model_mismatch_failure,target_model_consistency,,9,2,1,2,4,2,n9|p2|q1|k2|b4,0,0,0,3.2934162975686676,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_84,model_mismatch_failure,target_model_consistency,,8,2,1,2,4,2,n8|p2|q1|k2|b4,0,0,0,3.6702299976015285,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_85,model_mismatch_failure,target_model_consistency,,8,2,1,2,4,2,n8|p2|q1|k2|b4,0,0,0,2.576528216919456,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_86,model_mismatch_failure,target_model_consistency,,7,2,1,4,8,2,n7|p2|q1|k4|b8,0,0,0,5.8946988682607655,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_87,model_mismatch_failure,target_model_consistency,,7,2,1,2,4,2,n7|p2|q1|k2|b4,0,0,0,4.341309675313395,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_88,model_mismatch_failure,target_model_consistency,,7,2,1,2,4,2,n7|p2|q1|k2|b4,0,0,0,4.091966036822841,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_89,model_mismatch_failure,target_model_consistency,,7,2,1,2,4,2,n7|p2|q1|k2|b4,0,0,0,4.278249502240232,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_90,model_mismatch_failure,target_model_consistency,,9,2,1,2,4,2,n9|p2|q1|k2|b4,0,0,0,4.306464317817451,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_91,model_mismatch_failure,target_model_consistency,,7,2,1,2,4,2,n7|p2|q1|k2|b4,0,0,0,3.104776906581154,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_92,model_mismatch_failure,target_model_consistency,,8,2,1,2,4,2,n8|p2|q1|k2|b4,0,0,0,5.514794236015252,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_93,model_mismatch_failure,target_model_consistency,,6,2,1,4,8,2,n6|p2|q1|k4|b8,0,0,0,3.813815609645172,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_94,model_mismatch_failure,target_model_consistency,,7,2,1,4,8,2,n7|p2|q1|k4|b8,0,0,0,5.998789956627808,1,1,3,0,,PROVED ON SUPPORTED FAMILY,target outside agreement-lift rowspace,exact architecture for one target does not transfer under mismatch
pc_95,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,6,2,1,4,8,3,n6|p2|q1|k4|b8,1,0,0,4.143096606337697,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_96,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,6,2,1,4,8,3,n6|p2|q1|k4|b8,1,0,0,2.6135628912177493,1,0,5,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_97,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,9,2,1,5,10,3,n9|p2|q1|k5|b10,1,0,0,5.461078409151907,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_98,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,3,6,3,n7|p2|q1|k3|b6,1,0,0,2.488001801045848,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_99,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,5,10,3,n7|p2|q1|k5|b10,1,0,0,3.3242070554717302,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_100,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,9,2,1,5,10,3,n9|p2|q1|k5|b10,1,0,0,8.369006011337051,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_101,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,8,2,1,3,6,3,n8|p2|q1|k3|b6,1,0,0,5.972447588117377,1,0,6,1,1,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_102,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,3,6,3,n7|p2|q1|k3|b6,1,0,0,2.614568885123156,1,0,6,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
pc_103,family_enlargement_false_positive,base_family_exactness_implies_enlarged_exactness,,7,2,1,3,6,3,n7|p2|q1|k3|b6,1,0,0,2.775431049215426,1,0,5,1,2,PROVED ON SUPPORTED FAMILY,one additional context destroys shared decoder,local exactness survives but global shared exactness fails
